season,game_id,team_id,player_id,min_played,goals,assists,penalty_made,penalty_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,shot_creating_actions,goal_creating_actions,passes_completed,passes_attempted,pass_completion_percent,progressive_passes,carries,progressive_carries,take_ons_attempted,take_ons_successful
2324,1452,1130849,264,90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,37,42,88.1,0,41,0,0,0
2324,1452,1130849,819,22,0,0,0,0,0,0,0,0,13,0,0,1,0,0,9,11,81.8,1,8,0,0,0
2324,1452,1130849,981,65,0,0,0,0,1,0,1,0,55,3,0,2,2,0,34,43,79.1,4,29,3,3,1
2324,1452,1130849,265,25,0,0,0,0,0,0,1,0,22,1,0,0,0,0,18,20,90.0,1,18,0,0,0
2324,1452,1130849,820,68,0,1,0,0,5,0,0,0,26,0,0,0,3,1,7,14,50.0,1,12,1,2,0
2324,1452,1130849,982,65,0,0,0,0,5,1,0,0,51,0,1,2,6,0,34,42,81.0,7,30,5,1,1
2324,1452,1130849,617,22,0,0,0,0,1,1,0,0,31,0,0,0,4,2,23,29,79.3,4,24,0,1,0
2324,1452,1130849,984,90,0,0,0,0,0,0,0,0,96,2,0,1,2,0,81,92,88.0,10,76,2,0,0
2324,1452,1130849,271,25,0,0,0,0,1,0,0,0,32,1,0,1,2,0,22,28,78.6,3,15,1,0,0
2324,1452,1130849,620,90,1,0,0,0,6,2,0,0,54,0,0,0,10,0,29,34,85.3,6,39,4,10,6
2324,1452,1130849,275,90,1,0,1,1,5,2,0,0,44,0,0,0,7,0,25,34,73.5,7,28,1,2,1
2324,1452,1130849,286,90,0,0,0,0,0,0,0,0,76,1,1,1,0,0,65,69,94.2,7,46,1,0,0
2324,1452,1130849,988,68,0,0,0,0,0,0,0,0,48,2,1,0,3,0,34,43,79.1,5,27,1,1,1
2324,1452,18656,312,90,0,1,0,0,0,0,0,0,48,2,1,3,2,1,31,35,88.6,5,19,0,2,1
2324,1452,18656,626,78,0,0,0,0,3,1,0,0,24,2,2,0,3,1,10,15,66.7,2,20,3,1,0
2324,1452,18656,1016,90,0,0,0,0,0,0,1,0,40,0,0,0,0,0,20,34,58.8,0,24,0,1,1
2324,1452,18656,830,25,0,0,0,0,1,1,1,0,16,4,0,0,0,0,7,7,100.0,1,7,2,1,0
2324,1452,18656,319,90,1,0,0,0,2,2,0,0,61,3,0,2,1,0,31,46,67.4,7,25,1,2,0
2324,1452,18656,831,90,0,0,0,0,1,0,1,0,70,4,1,4,3,0,36,52,69.2,5,24,0,0,0
2324,1452,18656,628,90,0,0,0,0,0,0,0,0,55,4,2,3,1,0,39,44,88.6,1,26,0,1,1
2324,1452,18656,328,90,0,0,0,0,1,0,0,0,73,4,1,1,0,0,42,58,72.4,1,22,0,0,0
2324,1452,18656,833,83,1,0,0,0,1,1,0,0,32,5,1,2,0,0,14,18,77.8,2,22,2,3,2
2324,1452,18656,331,65,0,0,0,0,0,0,0,0,40,2,0,1,1,0,20,26,76.9,0,20,0,4,2
2324,1452,18656,120,7,0,0,0,0,0,0,1,0,4,1,1,0,0,0,2,2,100.0,1,1,0,0,0
2324,1452,18656,1020,90,0,0,0,0,0,0,0,0,20,0,0,1,2,0,9,10,90.0,3,11,3,3,0
2324,1452,18656,1021,12,0,0,0,0,0,0,0,0,6,0,0,0,1,0,3,5,60.0,2,2,0,0,0
2324,1452,18656,1022,90,0,0,0,0,0,0,1,0,45,1,2,1,0,0,29,36,80.6,1,23,0,0,0
2324,1451,9616,959,90,0,0,0,0,0,0,0,0,100,0,0,0,0,0,87,98,88.8,8,75,2,0,0
2324,1451,9616,769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
2324,1451,9616,32,17,0,0,0,0,0,0,0,0,11,3,0,0,0,0,6,8,75.0,1,3,0,0,0
2324,1451,9616,960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
2324,1451,9616,623,73,0,1,0,0,2,1,0,0,46,1,0,0,4,2,26,40,65.0,6,35,7,1,0
2324,1451,9616,450,90,0,1,0,0,1,0,0,0,59,1,1,0,2,1,46,49,93.9,3,41,0,2,0
2324,1451,9616,772,90,0,0,0,0,0,0,0,0,103,0,1,0,2,0,76,97,78.4,8,68,1,1,0
2324,1451,9616,570,89,0,0,0,0,0,0,1,0,60,1,1,2,0,0,47,53,88.7,1,31,1,1,0
2324,1451,9616,571,90,0,0,0,0,0,0,0,0,81,2,2,1,0,0,59,73,80.8,7,45,0,3,1
2324,1451,9616,776,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,4,25.0,0,1,0,0,0
2324,1451,9616,969,89,0,0,0,0,0,0,0,0,39,0,0,1,3,1,16,29,55.2,2,19,1,5,3
2324,1451,9616,777,81,1,0,0,0,2,1,0,0,54,1,0,1,1,0,39,42,92.9,2,33,7,3,0
2324,1451,9616,127,90,1,0,0,0,1,1,0,0,112,1,2,1,0,0,96,99,97.0,3,79,0,0,0
2324,1451,9616,584,90,0,0,0,0,0,0,1,0,108,0,1,1,0,0,91,100,91.0,3,76,2,0,0
2324,1451,9616,970,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,32,40,80.0,0,28,0,0,0
2324,1451,19607,1042,90,0,0,0,0,0,0,1,0,38,2,3,1,0,0,18,21,85.7,3,15,1,1,1
2324,1451,19607,1044,86,0,0,0,0,0,0,0,0,29,1,1,1,0,0,17,20,85.0,0,19,1,1,1
2324,1451,19607,1045,90,0,0,0,0,2,0,1,0,20,0,0,0,1,0,10,13,76.9,1,18,1,2,0
2324,1451,19607,369,90,0,0,0,0,1,0,0,0,50,3,0,1,1,0,29,39,74.4,5,31,3,3,2
2324,1451,19607,530,4,0,1,0,0,0,0,0,0,4,0,0,0,1,1,4,4,100.0,0,3,0,0,0
2324,1451,19607,1047,90,0,1,0,0,2,1,0,0,59,1,2,0,3,1,28,45,62.2,2,32,0,4,2
2324,1451,19607,1048,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,14,25,56.0,0,14,0,0,0
2324,1451,19607,380,89,0,0,0,0,2,2,1,0,40,0,1,1,2,0,24,35,68.6,4,25,2,0,0
2324,1451,19607,624,15,0,0,0,0,0,0,0,0,6,0,0,0,2,1,5,6,83.3,1,6,0,1,1
2324,1451,19607,381,90,1,0,0,0,1,1,0,0,40,1,1,0,2,0,24,30,80.0,2,24,1,1,1
2324,1451,19607,172,75,0,0,0,0,0,0,0,0,31,1,0,0,0,0,20,29,69.0,3,17,0,0,0
2324,1451,19607,1049,90,0,0,0,0,0,0,1,0,64,2,2,1,6,0,44,52,84.6,8,41,1,2,2
2324,1451,19607,389,90,1,0,0,0,3,1,0,0,47,1,0,1,2,1,14,32,43.8,1,23,2,0,0
2324,1451,19607,1054,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,100.0,0,1,0,0,0
2324,1453,19490,636,90,0,0,0,0,0,0,0,0,47,0,1,2,1,0,36,39,92.3,0,30,0,0,0
2324,1453,19490,315,90,0,1,0,0,1,1,0,0,48,0,0,0,5,1,33,38,86.8,3,34,3,8,4
2324,1453,19490,108,90,0,0,0,0,3,1,0,0,36,0,1,1,2,0,22,27,81.5,2,30,4,6,4
2324,1453,19490,84,67,1,0,0,0,3,2,0,0,21,0,0,0,2,0,10,13,76.9,0,6,0,0,0
2324,1453,19490,844,80,0,0,0,0,0,0,1,0,33,0,3,7,0,0,19,21,90.5,1,12,0,1,0
2324,1453,19490,267,23,0,0,0,0,1,0,0,0,6,0,0,0,1,0,1,3,33.3,0,4,1,0,0
2324,1453,19490,1032,10,0,0,0,0,0,0,0,0,11,2,0,0,1,0,7,7,100.0,1,7,0,2,1
2324,1453,19490,1033,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,7,100.0,0,2,0,0,0
2324,1453,19490,1034,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,100.0,1,6,0,0,0
2324,1453,19490,1036,90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,20,29,69.0,0,17,0,0,0
2324,1453,19490,509,67,0,0,0,0,1,0,1,0,38,0,0,2,2,0,20,31,64.5,4,19,1,3,1
2324,1453,19490,1037,90,0,0,0,0,1,0,0,0,70,1,1,0,1,0,44,56,78.6,4,34,0,1,0
2324,1453,19490,278,86,0,0,0,0,1,0,1,0,57,3,1,2,3,1,35,46,76.1,3,28,2,2,2
2324,1453,19490,1038,23,0,0,0,0,1,1,0,0,19,0,1,1,0,0,15,15,100.0,3,9,0,1,0
2324,1453,19490,204,90,0,0,0,0,0,0,0,0,50,2,1,1,2,0,29,43,67.4,3,21,2,2,2
2324,1453,19490,857,80,0,0,0,0,1,1,1,0,45,2,0,2,1,0,30,34,88.2,2,17,0,0,0
2324,1453,18741,842,88,0,0,0,0,2,1,0,0,64,2,2,1,5,1,44,54,81.5,4,40,6,3,1
2324,1453,18741,667,90,0,0,0,0,0,0,0,0,92,1,0,1,1,0,72,84,85.7,9,63,3,0,0
2324,1453,18741,423,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,100.0,1,3,0,0,0
2324,1453,18741,668,15,0,0,0,0,0,0,0,0,13,1,1,1,1,0,6,9,66.7,1,7,1,0,0
2324,1453,18741,1059,90,0,0,0,0,0,0,0,0,55,0,0,0,3,0,45,51,88.2,9,33,2,1,1
2324,1453,18741,428,15,0,0,0,0,1,0,0,0,21,1,0,0,2,0,17,17,100.0,1,11,0,0,0
2324,1453,18741,1060,90,0,0,0,0,0,0,0,0,42,0,0,0,0,0,36,38,94.7,0,28,0,0,0
2324,1453,18741,243,75,0,0,0,0,2,0,0,0,68,0,0,1,8,1,51,63,81.0,8,51,4,2,1
2324,1453,18741,1062,90,1,0,0,0,1,1,0,0,82,5,1,2,0,0,67,71,94.4,8,53,1,0,0
2324,1453,18741,885,45,0,0,0,0,0,0,0,0,29,1,1,0,0,0,21,27,77.8,2,21,2,0,0
2324,1453,18741,886,90,1,0,0,0,1,1,0,0,79,2,1,0,5,0,57,72,79.2,8,39,2,0,0
2324,1453,18741,437,45,0,0,0,0,3,2,0,0,64,0,2,1,1,0,52,59,88.1,2,41,0,0,0
2324,1453,18741,671,45,0,1,0,0,0,0,1,0,37,0,1,0,1,1,27,33,81.8,4,23,0,2,1
2324,1453,18741,440,90,0,1,0,0,2,1,0,0,44,0,1,0,3,1,32,40,80.0,2,31,2,0,0
2324,1453,18741,128,75,0,0,0,0,1,0,1,0,51,1,0,2,2,0,34,47,72.3,7,40,13,7,1
2324,1453,18741,78,45,0,0,0,0,4,1,0,0,52,3,0,0,1,0,41,44,93.2,6,39,1,0,0
2324,1454,19568,723,69,0,0,0,0,0,0,0,0,43,3,1,0,2,0,24,35,68.6,2,17,0,0,0
2324,1454,19568,727,69,0,0,0,0,1,0,0,0,32,1,1,3,4,0,16,26,61.5,0,10,0,1,1
2324,1454,19568,729,90,1,0,0,0,4,1,0,0,40,2,1,0,5,0,17,23,73.9,1,24,1,2,2
2324,1454,19568,917,15,0,0,0,0,1,0,0,0,5,0,0,1,0,0,2,2,100.0,0,3,0,1,0
2324,1454,19568,732,90,0,0,0,0,0,0,0,0,55,3,1,0,1,1,34,43,79.1,0,32,0,1,0
2324,1454,19568,920,75,1,0,0,0,5,2,0,0,35,0,1,0,2,0,18,24,75.0,5,21,3,4,2
2324,1454,19568,741,90,0,0,0,0,0,0,1,0,61,2,1,0,4,0,36,55,65.5,6,22,0,1,1
2324,1454,19568,742,52,0,0,0,0,0,0,0,0,39,0,0,1,3,0,24,34,70.6,3,18,0,1,0
2324,1454,19568,804,38,0,0,0,0,1,0,0,0,14,0,0,0,4,0,10,12,83.3,0,12,2,2,1
2324,1454,19568,743,90,0,2,0,0,0,0,1,0,57,3,3,0,2,2,35,46,76.1,10,27,0,0,0
2324,1454,19568,651,21,0,0,0,0,1,0,0,0,14,0,0,0,0,0,12,12,100.0,1,9,0,0,0
2324,1454,19568,921,90,0,0,0,0,4,1,0,0,42,1,1,1,5,0,25,33,75.8,5,25,4,0,0
2324,1454,19568,747,90,0,0,0,0,0,0,1,0,38,0,0,0,0,0,17,37,45.9,0,21,0,0,0
2324,1454,19568,922,21,0,0,0,0,1,0,0,0,11,0,0,0,0,0,6,7,85.7,1,6,1,1,0
2324,1454,19568,750,90,0,0,0,0,2,1,1,0,56,3,1,2,4,0,34,42,81.0,12,30,2,4,2
2324,1454,18656,312,90,0,0,0,0,0,0,0,0,56,0,2,1,3,0,39,49,79.6,7,22,1,0,0
2324,1454,18656,626,45,0,0,0,0,1,0,0,0,30,0,0,1,0,0,16,20,80.0,1,22,3,3,0
2324,1454,18656,314,45,0,0,0,0,1,0,0,0,24,0,0,1,0,0,15,18,83.3,1,17,0,2,1
2324,1454,18656,1016,90,0,0,0,0,0,0,0,0,48,0,0,0,0,0,32,47,68.1,0,38,0,0,0
2324,1454,18656,319,90,2,0,1,1,2,1,0,0,94,2,0,3,1,0,62,81,76.5,10,43,5,0,0
2324,1454,18656,831,90,0,0,0,0,0,0,0,0,91,4,1,3,2,0,59,73,80.8,7,44,0,3,1
2324,1454,18656,628,90,0,0,0,0,0,0,0,0,60,4,0,1,2,0,40,48,83.3,5,22,1,3,1
2324,1454,18656,328,90,0,0,0,0,1,0,0,0,89,2,0,2,0,0,66,80,82.5,6,36,1,0,0
2324,1454,18656,833,77,0,0,0,0,1,0,0,0,45,1,0,0,1,1,35,38,92.1,6,27,0,2,1
2324,1454,18656,331,90,0,0,0,0,1,0,0,0,45,0,0,1,3,1,27,35,77.1,5,29,1,2,0
2324,1454,18656,120,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,7,100.0,0,3,0,0,0
2324,1454,18656,1020,90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,23,27,85.2,2,19,3,5,2
2324,1454,18656,1022,90,0,0,0,0,0,0,0,0,50,0,2,3,0,0,31,37,83.8,1,13,0,0,0
2324,1455,19571,536,89,0,0,0,0,0,0,0,0,43,2,0,2,1,0,19,29,65.5,2,35,2,4,2
2324,1455,19571,542,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,3,100.0,0,1,0,0,0
2324,1455,19571,544,1,1,0,0,0,1,1,0,0,5,0,0,0,0,0,3,4,75.0,0,3,1,0,0
2324,1455,19571,754,12,0,0,0,0,1,1,0,0,7,0,0,0,1,0,5,6,83.3,0,6,3,2,2
2324,1455,19571,755,1,0,1,0,0,0,0,0,0,3,1,0,0,1,1,2,2,100.0,0,2,0,0,0
2324,1455,19571,551,90,0,0,0,0,0,0,1,0,59,2,3,1,2,0,34,48,70.8,4,30,0,2,1
2324,1455,19571,923,90,0,0,0,0,0,0,0,0,32,0,0,0,0,0,27,31,87.1,0,24,0,0,0
2324,1455,19571,553,89,0,0,0,0,1,1,0,0,59,2,1,1,3,0,37,50,74.0,8,36,2,1,0
2324,1455,19571,554,90,0,0,0,0,0,0,0,0,49,1,2,0,0,0,33,39,84.6,1,21,0,0,0
2324,1455,19571,756,78,0,0,0,0,1,0,0,0,50,0,2,4,0,0,24,36,66.7,8,25,1,0,0
2324,1455,19571,577,90,0,0,0,0,0,0,0,0,56,0,1,2,0,0,43,48,89.6,2,37,1,1,0
2324,1455,19571,70,78,0,0,0,0,1,0,1,0,29,0,0,1,1,0,15,23,65.2,2,17,0,1,0
2324,1455,19571,439,90,0,0,0,0,1,0,0,0,73,3,1,1,4,1,34,55,61.8,5,42,6,2,1
2324,1455,19571,562,90,0,0,0,0,1,1,1,0,57,1,2,1,1,0,32,46,69.6,1,33,1,2,2
2324,1455,19571,927,12,0,0,0,0,1,0,0,0,8,0,1,0,1,0,6,6,100.0,0,6,1,3,3
2324,1455,19571,563,89,0,0,0,0,1,1,0,0,23,0,0,2,1,0,11,15,73.3,1,11,1,1,0
2324,1455,19607,1042,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,26,38,68.4,2,15,0,0,0
2324,1455,19607,1043,1,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,1,0.0,0,1,0,0,0
2324,1455,19607,1044,90,0,0,0,0,0,0,0,0,56,0,1,2,3,0,35,46,76.1,0,28,0,0,0
2324,1455,19607,1045,90,0,0,0,0,2,1,1,0,33,0,0,0,2,0,22,28,78.6,3,26,3,2,2
2324,1455,19607,369,90,0,0,0,0,1,0,0,0,55,4,1,1,1,0,31,41,75.6,2,25,0,1,1
2324,1455,19607,530,15,0,0,0,0,1,0,0,0,5,0,0,0,0,0,4,4,100.0,0,5,0,1,1
2324,1455,19607,1047,90,0,0,0,0,0,0,0,0,33,1,0,1,2,0,20,29,69.0,7,26,2,3,2
2324,1455,19607,1048,90,0,0,0,0,0,0,0,0,44,0,0,0,0,0,19,43,44.2,0,24,0,0,0
2324,1455,19607,624,34,0,0,0,0,0,0,0,0,16,1,0,1,1,0,8,12,66.7,1,9,1,3,2
2324,1455,19607,381,75,0,0,0,0,2,1,0,0,30,0,0,2,1,0,15,22,68.2,1,20,2,2,2
2324,1455,19607,172,89,0,0,0,0,0,0,0,0,33,2,1,1,2,0,20,28,71.4,2,13,0,0,0
2324,1455,19607,1049,90,0,0,0,0,0,0,0,0,52,1,1,1,0,0,32,42,76.2,1,28,3,5,5
2324,1455,19607,389,90,0,0,0,0,1,0,0,0,38,1,2,2,1,0,15,24,62.5,0,16,0,3,1
2324,1455,19607,1057,56,0,0,0,0,1,0,0,0,33,1,0,1,1,0,14,26,53.8,0,23,3,3,2
2324,1457,19453,54,14,0,0,0,0,0,0,0,0,22,0,0,0,2,0,16,21,76.2,2,13,1,1,0
2324,1457,19453,928,14,0,0,0,0,2,1,0,0,15,0,0,1,2,0,9,9,100.0,1,11,2,2,0
2324,1457,19453,929,90,0,0,0,0,0,0,0,0,52,0,0,0,0,0,37,52,71.2,0,40,0,0,0
2324,1457,19453,931,90,0,0,0,0,3,2,0,0,73,3,0,1,1,0,54,59,91.5,3,42,4,1,0
2324,1457,19453,62,76,0,0,0,0,0,0,0,0,35,0,2,0,7,0,20,29,69.0,1,20,2,1,0
2324,1457,19453,760,14,0,0,0,0,0,0,0,0,16,0,1,0,1,0,9,11,81.8,3,10,1,1,0
2324,1457,19453,932,78,0,0,0,0,0,0,0,0,45,0,1,1,2,0,34,38,89.5,3,21,1,2,1
2324,1457,19453,64,76,0,0,0,0,2,1,0,0,43,1,0,0,4,0,27,35,77.1,9,24,3,2,2
2324,1457,19453,762,90,0,0,0,0,0,0,0,0,75,1,0,1,0,0,66,73,90.4,0,49,0,0,0
2324,1457,19453,689,88,0,0,0,0,6,0,0,0,53,2,0,2,2,0,23,28,82.1,4,39,4,7,2
2324,1457,19453,67,90,0,0,0,0,0,0,1,0,48,3,0,1,0,0,32,39,82.1,2,18,1,1,0
2324,1457,19453,69,90,0,0,0,0,0,0,0,0,92,1,1,0,0,0,79,87,90.8,2,47,0,1,1
2324,1457,19453,934,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,2,100.0,0,0,0,0,0
2324,1457,19453,71,90,0,0,0,0,3,1,0,0,102,1,0,2,8,0,79,93,84.9,17,52,3,1,0
2324,1457,19453,767,12,0,0,0,0,0,0,0,0,6,1,0,0,0,0,4,4,100.0,0,2,0,0,0
2324,1457,19453,935,76,0,0,0,0,4,3,0,0,38,3,0,2,4,0,18,24,75.0,2,20,2,4,2
2324,1457,19458,940,90,0,0,0,0,0,0,0,0,89,0,0,0,0,0,57,81,70.4,0,60,0,0,0
2324,1457,19458,83,45,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,19,57.9,0,9,1,1,1
2324,1457,19458,770,61,0,0,0,0,2,0,0,0,24,2,0,0,0,0,14,16,87.5,5,13,2,1,0
2324,1457,19458,944,66,0,0,0,0,0,0,0,0,44,2,2,6,0,0,27,30,90.0,1,24,1,2,1
2324,1457,19458,945,85,0,0,0,0,1,0,0,0,27,0,0,1,1,0,13,21,61.9,1,15,6,3,1
2324,1457,19458,90,29,0,0,0,0,1,1,0,0,10,2,0,0,0,0,4,5,80.0,0,2,0,1,0
2324,1457,19458,94,24,1,0,0,0,2,2,0,0,22,4,0,1,0,0,14,16,87.5,2,8,0,1,1
2324,1457,19458,948,90,0,0,0,0,1,0,1,0,64,1,1,1,5,0,50,58,86.2,9,32,3,0,0
2324,1457,19458,949,90,0,0,0,0,1,0,0,0,56,4,1,2,1,0,32,39,82.1,2,20,3,1,0
2324,1457,19458,951,90,0,0,0,0,0,0,0,0,34,0,0,1,1,0,18,24,75.0,3,16,1,0,0
2324,1457,19458,952,90,0,0,0,0,0,0,0,0,90,3,1,1,1,0,61,77,79.2,4,51,1,1,0
2324,1457,19458,953,5,0,0,0,0,0,0,0,0,8,0,0,0,1,0,2,4,50.0,0,5,1,2,1
2324,1457,19458,393,90,0,0,0,0,1,0,0,0,53,1,0,1,4,0,45,45,100.0,4,32,3,1,0
2324,1457,19458,954,45,0,0,0,0,0,0,0,0,24,3,0,1,0,0,14,19,73.7,1,9,0,1,0
2324,1457,19458,955,90,0,0,0,0,2,0,0,0,44,0,0,0,4,0,23,29,79.3,5,29,6,5,2
2324,1458,18516,989,90,0,0,0,0,1,1,0,0,49,2,1,4,2,0,31,37,83.8,4,25,2,3,2
2324,1458,18516,130,58,0,0,0,0,0,0,0,0,18,3,1,0,0,0,4,9,44.4,0,13,1,0,0
2324,1458,18516,991,90,0,0,0,0,0,0,0,0,28,0,0,1,0,0,9,15,60.0,2,15,0,2,1
2324,1458,18516,992,32,0,0,0,0,1,0,0,0,13,0,0,0,1,0,6,10,60.0,0,7,1,0,0
2324,1458,18516,994,90,0,0,0,0,0,0,0,0,41,0,3,4,0,0,20,25,80.0,0,20,0,0,0
2324,1458,18516,996,87,0,0,0,0,0,0,0,0,35,4,1,1,1,0,17,23,73.9,0,16,0,1,0
2324,1458,18516,1001,87,0,0,0,0,0,0,0,0,32,1,1,2,0,0,19,22,86.4,0,14,0,1,0
2324,1458,18516,1002,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,66.7,0,3,0,0,0
2324,1458,18516,1003,76,0,0,0,0,0,0,0,0,24,1,0,2,0,0,13,16,81.3,2,7,0,0,0
2324,1458,18516,1005,14,0,0,0,0,1,0,0,0,9,0,0,0,1,0,6,7,85.7,0,8,0,1,1
2324,1458,18516,1006,90,0,0,0,0,0,0,0,0,33,0,0,2,0,0,20,24,83.3,0,15,0,0,0
2324,1458,18516,49,90,1,0,0,0,1,1,0,0,50,0,1,1,2,1,37,46,80.4,5,31,1,2,1
2324,1458,18516,1008,90,0,0,0,0,0,0,0,0,28,1,0,1,0,0,13,16,81.3,0,17,1,3,2
2324,1458,18516,1010,90,0,0,0,0,0,0,0,0,45,0,0,0,0,0,25,40,62.5,0,20,0,0,0
2324,1458,18516,1012,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,3,100.0,0,1,0,0,0
2324,1458,50602,291,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0,30,32,93.8,0,23,0,0,0
2324,1458,50602,822,80,1,0,1,1,4,1,0,0,24,0,1,0,3,0,12,15,80.0,0,11,2,0,0
2324,1458,50602,1013,90,1,1,0,0,6,1,0,0,78,1,0,2,15,4,54,60,90.0,5,65,17,12,6
2324,1458,50602,1014,90,1,1,0,0,4,2,0,0,85,3,0,0,7,3,67,75,89.3,13,57,5,0,0
2324,1458,50602,823,90,0,1,0,0,3,1,0,0,86,3,0,2,8,1,54,72,75.0,5,51,2,3,1
2324,1458,50602,298,80,0,0,0,0,5,3,1,0,76,0,0,0,13,0,61,69,88.4,13,52,6,0,0
2324,1458,50602,824,90,0,0,0,0,1,0,0,0,102,3,2,0,6,0,90,94,95.7,10,77,1,0,0
2324,1458,50602,121,90,1,0,0,0,5,1,0,0,100,5,0,0,5,0,81,87,93.1,8,72,1,1,1
2324,1458,50602,904,90,0,0,0,0,4,2,0,0,85,1,1,0,2,0,60,75,80.0,7,62,5,2,0
2324,1458,50602,1015,10,0,0,0,0,0,0,0,0,10,1,1,1,1,0,7,8,87.5,0,6,1,1,1
2324,1458,50602,826,90,0,0,0,0,0,0,0,0,92,1,0,0,4,0,86,88,97.7,4,69,4,1,1
2324,1458,50602,307,90,0,0,0,0,3,1,0,0,123,2,0,2,3,0,110,115,95.7,8,92,1,0,0
2324,1458,50602,827,10,0,0,0,0,1,0,0,0,16,0,0,0,0,0,13,15,86.7,1,11,1,0,0
2324,1456,18716,837,90,2,0,0,0,6,2,0,0,20,0,0,0,3,1,6,9,66.7,1,10,2,3,1
2324,1456,18716,158,90,1,2,0,0,2,1,0,0,42,1,2,0,11,4,19,32,59.4,3,16,3,5,2
2324,1456,18716,632,89,0,1,0,0,0,0,0,0,32,4,2,3,5,2,15,21,71.4,2,15,0,3,2
2324,1456,18716,61,90,0,0,0,0,1,0,0,0,36,0,1,1,1,0,19,31,61.3,3,11,0,0,0
2324,1456,18716,347,88,0,0,0,0,5,1,0,0,42,1,1,4,3,0,11,20,55.0,2,16,2,5,3
2324,1456,18716,348,90,0,0,0,0,1,0,0,0,32,1,1,1,1,0,15,22,68.2,1,11,0,0,0
2324,1456,18716,349,89,1,0,0,0,1,1,0,0,35,2,4,2,2,0,14,20,70.0,1,11,1,2,1
2324,1456,18716,240,87,0,0,0,0,2,0,0,0,21,0,0,0,3,0,10,17,58.8,5,17,2,2,0
2324,1456,18716,352,77,0,0,0,0,0,0,0,0,26,2,2,1,1,0,14,21,66.7,1,11,0,1,1
2324,1456,18716,1026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
2324,1456,18716,775,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,100.0,0,2,0,0,0
2324,1456,18716,360,90,0,0,0,0,0,0,0,0,19,0,0,0,0,0,8,18,44.4,0,8,0,0,0
2324,1456,18716,361,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,50.0,0,0,0,0,0
2324,1456,18716,364,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0,0,0,0,0,0
2324,1456,18716,366,90,0,0,0,0,0,0,0,0,21,1,1,1,1,0,10,15,66.7,2,7,0,1,0
2324,1456,18716,665,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,75.0,0,3,0,0,0
2324,1456,18741,842,90,0,0,0,0,1,0,0,0,22,0,0,1,1,0,17,19,89.5,3,13,3,2,1
2324,1456,18741,667,90,0,0,0,0,0,0,1,0,70,1,2,2,0,0,59,65,90.8,1,39,1,0,0
2324,1456,18741,668,33,0,0,0,0,2,0,0,0,24,2,0,1,1,0,16,19,84.2,1,18,1,4,4
2324,1456,18741,1059,90,0,0,0,0,0,0,0,0,78,0,1,2,2,0,63,68,92.6,3,35,2,1,0
2324,1456,18741,669,42,0,0,0,0,0,0,0,0,52,0,2,0,0,0,41,46,89.1,2,23,0,0,0
2324,1456,18741,428,10,0,0,0,0,0,0,0,0,19,2,0,0,0,0,15,17,88.2,0,13,0,0,0
2324,1456,18741,1060,90,0,0,0,0,0,0,0,0,49,0,0,0,0,0,33,48,68.8,0,28,0,0,0
2324,1456,18741,243,80,0,0,0,0,2,1,1,0,55,1,0,0,7,0,36,42,85.7,5,39,2,5,1
2324,1456,18741,1062,90,0,0,0,0,0,0,1,0,61,1,2,1,0,0,52,55,94.5,1,40,0,0,0
2324,1456,18741,885,34,0,0,0,0,0,0,0,0,39,0,1,2,0,0,27,35,77.1,0,20,0,1,0
2324,1456,18741,886,48,0,0,0,0,0,0,0,0,30,2,0,3,1,0,19,23,82.6,1,9,0,2,2
2324,1456,18741,437,34,0,0,0,0,1,0,0,0,66,0,0,0,3,0,51,63,81.0,5,44,0,0,0
